,count,mean,std,min,25%,50%,75%,max,missing,clickbait_count,clickbait_mean,clickbait_std,clickbait_min,clickbait_25%,clickbait_50%,clickbait_75%,clickbait_max,non_clickbait_count,non_clickbait_mean,non_clickbait_std,non_clickbait_min,non_clickbait_25%,non_clickbait_50%,non_clickbait_75%,non_clickbait_max
sent_emb_14,1556.0,-0.005496325081659352,0.04295754340351773,-0.169268250465393,-0.03341119457036255,-0.00649758218787605,0.021037307567894452,0.1631889194250106,0,780.0,-0.007903951544889974,0.04188573600878027,-0.169268250465393,-0.03389543294906615,-0.00907216733321545,0.019027431495487676,0.1154681667685508,776.0,-0.0030762881727419734,0.043902601674247574,-0.164140909910202,-0.03294625505805007,-0.0048285543452948,0.022206375375390025,0.1631889194250106
sent_emb_15,1556.0,0.010784074387828716,0.04152039031973325,-0.1410493552684784,-0.01702694687992325,0.009642028715461451,0.03972575999796388,0.1475078761577606,0,780.0,0.007899549067817424,0.03986661814014711,-0.1410493552684784,-0.018088129814714124,0.005585052073001849,0.035151737742125946,0.122070200741291,776.0,0.013683468395056565,0.042949575227945014,-0.1136485338211059,-0.01451013726182275,0.012999567668884951,0.043354249559342826,0.1475078761577606
sent_emb_16,1556.0,0.026849879112243572,0.055540514652050954,-0.1563493013381958,-0.011868345784023324,0.02787129580974575,0.0648652836680412,0.2223621606826782,0,780.0,0.025489307195338793,0.05630732486758088,-0.1563493013381958,-0.012644734466448376,0.0294133676216006,0.06458359025418754,0.1978734582662582,776.0,0.028217464286451985,0.05476115920926973,-0.1079803928732872,-0.011608370579779075,0.02727824356406925,0.06509366258978842,0.2223621606826782
sent_emb_17,1556.0,-0.0066411551791445015,0.047675641551415814,-0.1594976335763931,-0.038800009526312296,-0.0066844166722148,0.024567545391619126,0.1600935906171798,0,780.0,-0.0021104062115764217,0.04503115436169809,-0.1287387460470199,-0.033336737193167126,-0.0012494309339671499,0.028810951393097577,0.1600935906171798,776.0,-0.011195258522834067,0.0498086358232153,-0.1594976335763931,-0.044857425615191376,-0.01053898548707365,0.021883959416300048,0.1337755769491195
sent_emb_18,1556.0,-0.07753847987809522,0.0476859911453525,-0.2338080406188964,-0.1111045107245445,-0.07884095609188074,-0.04529000818729398,0.0919800326228141,0,780.0,-0.0849833444523168,0.04469384029478217,-0.2338080406188964,-0.11586448736488815,-0.08577670902013776,-0.056089046411216203,0.0499831661581993,776.0,-0.07005523971328485,0.0494254407755854,-0.229712888598442,-0.10415341891348359,-0.06981054693460459,-0.03533202596008775,0.0919800326228141
sent_emb_19,1556.0,0.03702737040401386,0.049545124246882004,-0.1338670551776886,0.0028172160382381748,0.0367673989385366,0.07055279240012165,0.1838808953762054,0,780.0,0.036606850818496864,0.0475050395238299,-0.1338670551776886,0.00433229992631815,0.0370511375367641,0.06935597024857995,0.1838808953762054,776.0,0.037450057616260336,0.05154165584293492,-0.1129724755883216,0.001277110306546025,0.03612134791910645,0.07302370667457572,0.1678047180175781
sent_emb_20,1556.0,0.002550180254181369,0.04545192303319,-0.1365075260400772,-0.026962883770465802,0.00215875776484605,0.03137453924864528,0.1853879392147064,0,780.0,0.0019124275343575632,0.04522427353966973,-0.1329335421323776,-0.028189260046929076,0.00247754121664905,0.031035740394145174,0.1384757459163665,776.0,0.003191220359158905,0.04569979290881341,-0.1365075260400772,-0.026414854917675198,0.0016013971762731,0.03159877657890313,0.1853879392147064
sent_emb_21,1556.0,-0.0009956414243829654,0.05428333925317723,-0.1892837285995483,-0.0410735616460442,-0.00252522109076375,0.035101005807518904,0.1768507212400436,0,780.0,-0.005174110666760096,0.05289630584262977,-0.1407909393310547,-0.0440961867570877,-0.009043478406965701,0.030052449088543598,0.1757843196392059,776.0,0.0032043663192435315,0.05535952537986531,-0.1892837285995483,-0.03551869653165333,0.0031621430534869,0.04028654005378478,0.1768507212400436
sent_emb_22,1556.0,-0.006322956923089573,0.04672081829071194,-0.136506587266922,-0.039700737223029074,-0.00793650513514875,0.02506729168817395,0.1371714025735855,0,780.0,-0.004364032150130155,0.04557079694924539,-0.125216543674469,-0.03657481167465445,-0.0052733698394149,0.026955801527947125,0.1323221325874328,776.0,-0.008291979246425071,0.04779740955783253,-0.136506587266922,-0.04238833673298355,-0.011147731915116251,0.023796795401722123,0.1371714025735855
sent_emb_23,1556.0,0.019230493312197543,0.04324729734951402,-0.1225457936525344,-0.009165729396045149,0.01779867522418495,0.049355125054717,0.1646828651428222,0,780.0,0.01579967709399985,0.04381170039514573,-0.1225457936525344,-0.013200277928262925,0.01538235135376445,0.045782696455717045,0.1646828651428222,776.0,0.022678994150076664,0.042421670682955756,-0.0973095744848251,-0.00606453581713135,0.0217369440943002,0.05202221963554618,0.1549615710973739
sent_emb_24,1556.0,-0.05339055506038797,0.046543924854631144,-0.2133065611124038,-0.08428877219557757,-0.05328292399644845,-0.0222465023398399,0.0920198187232017,0,780.0,-0.05957219272933841,0.04564109413126022,-0.2133065611124038,-0.08891496993601315,-0.0585910230875015,-0.0279326550662517,0.0873515307903289,776.0,-0.047177053279741914,0.04664410621656014,-0.1877434700727462,-0.0806523840874433,-0.0459658503532409,-0.0170654482208192,0.0920198187232017
sent_emb_25,1556.0,0.01931482828802233,0.05217298806863603,-0.1314337849617004,-0.018524730578064877,0.019902980886399697,0.05524288397282358,0.1966577023267746,0,780.0,0.015383314776856699,0.05492759524695072,-0.1314337849617004,-0.025743603240698548,0.0139505020342767,0.051558751612901674,0.1721695512533188,776.0,0.023266607332750676,0.04896730563673827,-0.1163731291890144,-0.010309244506061025,0.02396112773567435,0.05822258256375783,0.1966577023267746
sent_emb_26,1556.0,0.0004188297751726925,0.04504831541533983,-0.168549969792366,-0.030738070607185326,-0.0007145263662095499,0.03169735148549077,0.1640937328338623,0,780.0,0.004275655655986225,0.046976891846628066,-0.1423723548650741,-0.0294413901865482,0.0033336778869852,0.039238081313669654,0.1640937328338623,776.0,-0.00345787665141823,0.042703117687924536,-0.168549969792366,-0.031614113599061903,-0.003962324233725599,0.025629557203501425,0.131623700261116
sent_emb_27,1556.0,-0.005315451825636907,0.04070480157124873,-0.1394891440868377,-0.03283135499805207,-0.004352171672508049,0.022368311882018974,0.1238188594579696,0,780.0,-0.00806671807423089,0.04020256925781028,-0.1247414723038673,-0.03611174039542672,-0.007923723198473401,0.019429520703852125,0.1238188594579696,776.0,-0.0025500037922563568,0.04104371975243661,-0.1394891440868377,-0.03077540686354035,-0.0014957074890844,0.026033730711787877,0.1016318723559379
sent_emb_28,1556.0,-0.03820149936375498,0.04212139080868058,-0.1747108697891235,-0.06674875691533083,-0.036145383492112146,-0.008854021085426149,0.0948153436183929,0,780.0,-0.042763626867757046,0.037728217206975154,-0.1514244973659515,-0.06808686256408684,-0.042860670015215846,-0.0172025845386087,0.0821622982621193,776.0,-0.03361585573859825,0.04568481212705886,-0.1747108697891235,-0.0642017107456922,-0.03119181562215085,-0.00057902081607605,0.0948153436183929
sent_emb_29,1556.0,-0.01673523841831089,0.04163640678723064,-0.1453065127134323,-0.04417889751493925,-0.015690578147768898,0.01264994055964045,0.103543609380722,0,780.0,-0.015707980121871315,0.041299438245181654,-0.144375666975975,-0.042271054349839673,-0.01453741127625105,0.013886423781514126,0.103543609380722,776.0,-0.017767791860608395,0.04197366630507218,-0.1453065127134323,-0.047422439791262094,-0.0171027937904,0.010316461091861049,0.1007780209183693
sent_emb_30,1556.0,0.010571375146371782,0.044798759497672,-0.1267039030790329,-0.019074220675975025,0.0093232681974768,0.0420496799051761,0.1715520620346069,0,780.0,0.015507642585884556,0.04322423804005935,-0.1074741333723068,-0.013062861282378376,0.014612006489187451,0.04598270915448663,0.1558075994253158,776.0,0.005609663029335744,0.045821976898386026,-0.1267039030790329,-0.02436204487457865,0.0028185992268844997,0.0387269491329789,0.1715520620346069
sent_emb_31,1556.0,0.02044829923366297,0.05110491364277443,-0.1394912153482437,-0.014077633619308399,0.01984620094299315,0.054539453238248777,0.1859316229820251,0,780.0,0.01921560580264596,0.04833420820547089,-0.1371389776468277,-0.013298144331201875,0.01957472972571845,0.0519852237775921,0.1859316229820251,776.0,0.021687346754530594,0.053748991894956,-0.1394912153482437,-0.014759374549612351,0.02009007520973675,0.05742292199283833,0.1839130073785781
sent_emb_32,1556.0,0.0030258795718825274,0.05104604662687245,-0.1943962275981903,-0.031794677488505826,0.002490903600119,0.036702579818665954,0.1942451447248459,0,780.0,-0.0003729176217138243,0.051336933570757484,-0.1404604464769363,-0.034992994740605354,-0.00104425649624315,0.0323226368054747,0.1514661312103271,776.0,0.0064421963386417464,0.050555047750818406,-0.1943962275981903,-0.028017522767186123,0.00673647900111965,0.03991645015776155,0.1942451447248459
sent_emb_33,1556.0,-0.007609423096577688,0.04155160002730628,-0.1703200489282608,-0.03538799751549952,-0.00902503216639155,0.021873648744076473,0.1299360543489456,0,780.0,-0.010304828362783167,0.041311856877365195,-0.1703200489282608,-0.03929905686527488,-0.0108110201545059,0.01802377216517925,0.1147074401378631,776.0,-0.004900123988793831,0.04164216466195876,-0.1290767192840576,-0.031822104938328225,-0.00644711125642055,0.02632056269794695,0.1299360543489456
sent_emb_34,1556.0,-0.011511254326746873,0.04853532137194453,-0.1621084511280059,-0.04421391431242222,-0.01105170231312505,0.020772084593772826,0.1324668526649475,0,780.0,-0.01266857726415111,0.049742747756357696,-0.1621084511280059,-0.04607109911739825,-0.01324507175013415,0.020135909318923922,0.1324668526649475,776.0,-0.010347965807191072,0.047294164437902374,-0.1478555053472519,-0.0411961171776056,-0.009649699088186001,0.020919706672430025,0.1271917968988418
sent_emb_35,1556.0,0.010754202490066143,0.04540746012854354,-0.1377646178007125,-0.021459839772433,0.00928519153967495,0.0423527928069233,0.1628610491752624,0,780.0,0.00036334670923026497,0.04175980058032137,-0.1201857328414917,-0.027088959701359223,-0.00043390084465495,0.029148078989237474,0.1227842420339584,776.0,0.021198619383174373,0.046542479128025914,-0.1377646178007125,-0.008615950588136875,0.023156507872045,0.05112427938729518,0.1628610491752624
sent_emb_36,1556.0,-0.005300575999819627,0.04710636140300132,-0.16555055975914,-0.037170436233282075,-0.0068232924677431,0.026865936815738598,0.1561834514141082,0,780.0,0.0008085024107015498,0.043695546918369646,-0.1293912529945373,-0.0299205877818167,-0.00055508999503215,0.030908873770385925,0.1248392760753631,776.0,-0.011441144505240398,0.04957683559883953,-0.16555055975914,-0.0459385477006435,-0.012924192473292299,0.021037287078797748,0.1561834514141082
sent_emb_37,1556.0,0.008408856529284858,0.052450653636298604,-0.1549845039844513,-0.027081925421953177,0.0086327414028346,0.0430495329201221,0.1764587014913559,0,780.0,0.020146223388398464,0.052440878489947655,-0.1549845039844513,-0.01537838554941115,0.01940330956131215,0.0564039349555969,0.1764587014913559,776.0,-0.003389012220855105,0.04977577281324068,-0.1532787978649139,-0.03600086458027362,-0.0003569631662685,0.029439416248351325,0.125122532248497
sent_emb_38,1556.0,0.0007497824362848683,0.04140966440138815,-0.1698856651782989,-0.027454101946204824,-1.7395728718838654e-05,0.02851051697507495,0.155539259314537,0,780.0,-0.0014509930856244516,0.04053760807492327,-0.1533598750829696,-0.0282389363273978,-0.0018528852378949,0.024425746407359776,0.1534171253442764,776.0,0.00296190216191537,0.0421785481973225,-0.1698856651782989,-0.026707959361374375,0.0022995864273979497,0.03194595687091345,0.155539259314537
sent_emb_39,1556.0,-0.004924558746170963,0.04112231085716563,-0.1272449642419815,-0.033877495676279026,-0.0061894082464277,0.022168470546603175,0.1321913450956344,0,780.0,-0.007843579791332529,0.040399332959265725,-0.1272449642419815,-0.03668447490781537,-0.00932899489998815,0.020053896587341975,0.1119058281183242,776.0,-0.0019904912007766055,0.04165661377531693,-0.105094701051712,-0.030796390958130325,-0.00236774701625105,0.024730879813432652,0.1321913450956344
sent_emb_40,1556.0,0.005857447561971252,0.04107686423388708,-0.126280203461647,-0.02180847711861125,0.0039753536693751,0.031355939805507625,0.1716933250427246,0,780.0,0.0035038237327311267,0.041407109100218546,-0.126280203461647,-0.023824951145797926,0.0018062679446301999,0.027445912361144974,0.1716933250427246,776.0,0.008223203472805397,0.04063159040990214,-0.1210279464721679,-0.01723194681107995,0.00631137564778325,0.034590648487210225,0.1336036622524261
sent_emb_41,1556.0,-0.03995277735987872,0.0503438060138921,-0.1890342235565185,-0.07294941879808903,-0.0404873210936784,-0.0052028116770088,0.1089465171098709,0,780.0,-0.045811927760655034,0.05033983714540772,-0.1890342235565185,-0.07990921847522253,-0.043122723698615945,-0.010381293017417099,0.101267509162426,776.0,-0.034063425152912837,0.049687930516687684,-0.1681040972471237,-0.06790890172123903,-0.037978375330567304,0.0017571951029821751,0.1089465171098709
sent_emb_42,1556.0,0.002461719405529762,0.0437467698600912,-0.1698921024799347,-0.02701054513454435,0.0033190870890393498,0.03179437760263677,0.1633125841617584,0,780.0,-0.0008980240957475298,0.041646712134682025,-0.1402538865804672,-0.0288635003380477,-0.00039149136864575,0.02650610916316505,0.1083555445075035,776.0,0.005838781172277555,0.04553818316114094,-0.1698921024799347,-0.024910646490752624,0.0062421311158686495,0.03733442816883322,0.1633125841617584
sent_emb_43,1556.0,-0.009444670724833874,0.04356166786776509,-0.1340817362070083,-0.0392415542155504,-0.0087061407975852,0.0183512326329946,0.1264118254184723,0,780.0,-0.00997805732085674,0.04231472917119633,-0.1300083547830581,-0.03983579855412238,-0.00756150973029425,0.017663872800767373,0.1264118254184723,776.0,-0.008908534713367592,0.044800988666201795,-0.1340817362070083,-0.038657988421618876,-0.00963789038360115,0.0195566434413194,0.1175196319818496
sent_emb_44,1556.0,-0.014887463758568715,0.049711639939203314,-0.2063324600458145,-0.0478023458272218,-0.0150201534852385,0.018635692540556126,0.1410482972860336,0,780.0,-0.016716778202503627,0.05035576114633245,-0.2063324600458145,-0.04952516220510005,-0.01783854793757195,0.01797745795920485,0.136806383728981,776.0,-0.01304871985873723,0.04901932598362069,-0.1492081582546234,-0.04608372226357457,-0.012236054521054,0.01977414079010485,0.1410482972860336
sent_emb_45,1556.0,-0.011333367925535374,0.04899831659469394,-0.1854733526706695,-0.04398017656058065,-0.0105135217308998,0.022025479935109525,0.1475243270397186,0,780.0,-0.007633467520094986,0.04986177594782833,-0.1854733526706695,-0.0400324631482362,-0.00425126054324205,0.024287787266075524,0.1475243270397186,776.0,-0.015052339982550199,0.04785921491946363,-0.1613656431436538,-0.04677797388285393,-0.0149318915791809,0.019314169883728,0.1364776343107223
sent_emb_46,1556.0,-0.0027501742831967466,0.04717356965758884,-0.1611804962158203,-0.034559562802314675,-0.00014146350076770441,0.02949875686317675,0.1440411508083343,0,780.0,0.0004959513287968291,0.04712311478358846,-0.1357541680335998,-0.0300023215822875,0.004163706209510501,0.032657618634402676,0.1440411508083343,776.0,-0.006013032501437712,0.04702907692314484,-0.1611804962158203,-0.040706001222133574,-0.0046832414809614,0.025197425857186248,0.1254305094480514
sent_emb_47,1556.0,-0.03259425705559068,0.04634387805814913,-0.1707537472248077,-0.06579460762441156,-0.03296423517167565,-0.0001556411880301,0.1117169708013534,0,780.0,-0.03782616227593581,0.04636771907708113,-0.1707537472248077,-0.07111840508878225,-0.039902128279209095,-0.00515974336303765,0.1117169708013534,776.0,-0.027335383251635516,0.04575001326186426,-0.1651937812566757,-0.058374797925352995,-0.0264833634719252,0.0032540210522711,0.1085505858063697
sent_emb_48,1556.0,0.015494032218463641,0.04296473668767821,-0.1353264898061752,-0.012694823555648275,0.01562331244349475,0.043330376036465154,0.1610502153635025,0,780.0,0.015874262723156823,0.043248963465625956,-0.1244974732398986,-0.01161510380916295,0.01745613291859625,0.044748742133378976,0.123608224093914,776.0,0.01511184176271534,0.04270161603368597,-0.1353264898061752,-0.013240325031802,0.01292755175381895,0.04095095023512835,0.1610502153635025
sent_emb_49,1556.0,-0.023789433571876788,0.050041512798402875,-0.2119779139757156,-0.05706012807786458,-0.023253021761775,0.010271687759086425,0.1426672488451004,0,780.0,-0.02962329858346491,0.0509824610511897,-0.2119779139757156,-0.06677510216832157,-0.028584848158061497,0.007717667031101825,0.1086969897150993,776.0,-0.017925497091156775,0.048406110545902596,-0.1720736175775528,-0.050192462280392626,-0.01703060232102865,0.01269928296096615,0.1426672488451004
sent_emb_50,1556.0,-0.042182740478013826,0.04643969025073517,-0.1935206055641174,-0.07221889309585088,-0.0424858443439006,-0.01125031104311345,0.1414506435394287,0,780.0,-0.04563760575679834,0.04521460708039316,-0.1935206055641174,-0.07513437978923318,-0.04656815528869625,-0.0151766322087496,0.1089358851313591,776.0,-0.03871006661531806,0.04741522056027609,-0.1902558803558349,-0.06888870708644385,-0.0393171645700931,-0.007629652041941825,0.1414506435394287
sent_emb_51,1556.0,-0.009064715481153573,0.04351242334096118,-0.1444833576679229,-0.038080153986811575,-0.00723477825522415,0.0204124273732304,0.1246131286025047,0,780.0,-0.007319016263019684,0.04293519296411228,-0.1399670541286468,-0.03716920688748353,-0.00580187956802545,0.0238364599645137,0.1115529909729957,776.0,-0.01081941314886547,0.044042952542264764,-0.1444833576679229,-0.03962292149662965,-0.008532578125596,0.017286917660385325,0.1246131286025047
sent_emb_52,1556.0,0.02381358410974378,0.046838391767353216,-0.136995181441307,-0.007740813191048725,0.02419125195592635,0.0559073500335216,0.1944350749254226,0,780.0,0.034424917049384975,0.04513205753367162,-0.1096320822834968,0.00314610544592135,0.0350658949464559,0.065997714176774,0.1944350749254226,776.0,0.013147553577630207,0.04612125493567673,-0.136995181441307,-0.017370554618537374,0.014533095061779001,0.04448202718049282,0.1648848950862884
sent_emb_53,1556.0,-0.012076928371271459,0.051907689025424225,-0.1742049604654312,-0.04927656799554817,-0.01304808584973215,0.0229926737956702,0.1634402424097061,0,780.0,-0.01721770728179715,0.050790920214967894,-0.1742049604654312,-0.05288491677492853,-0.0165290758013725,0.0161561975255608,0.1634402424097061,776.0,-0.006909650600382234,0.0525341229126274,-0.1553791016340255,-0.04576289653778072,-0.0085482066497206,0.0300279473885893,0.1343961358070373
sent_emb_54,1556.0,-0.010615896046348161,0.04374235711730957,-0.1348873525857925,-0.04051800165325398,-0.01179079152643675,0.019525014329701624,0.1586875915527343,0,780.0,-0.012453533045761722,0.04289236537865299,-0.1221052408218383,-0.0406755525618791,-0.01558253588154905,0.015053312992677027,0.1586875915527343,776.0,-0.00876878669126752,0.044531636613389124,-0.1348873525857925,-0.03967117425054305,-0.00750014535151415,0.0221378630958497,0.1209592521190643
sent_emb_55,1556.0,0.01560022892483939,0.05430759637543669,-0.1704006642103195,-0.020316740963607974,0.01654761563986535,0.05258623976260422,0.1820422410964965,0,780.0,0.01093548071280215,0.05058465682328669,-0.1622247844934463,-0.022023800294846248,0.01117332605645055,0.042906720191240304,0.1655776798725128,776.0,0.020289022230753108,0.05746068412721445,-0.1704006642103195,-0.017170079052448252,0.022686789743602248,0.05880243144929402,0.1820422410964965
sent_emb_56,1556.0,0.025540337469551647,0.04500678309454206,-0.1219201683998107,-0.0060112100327387,0.025663891807198448,0.05752497725188725,0.183811143040657,0,780.0,0.024279833160425094,0.045967413471106326,-0.1219201683998107,-0.009849227266386125,0.024492803961038548,0.05609878711402412,0.183811143040657,776.0,0.026807339223570602,0.04401333995129053,-0.0966775864362716,-0.002077090670354625,0.026755468919873203,0.058049822226166656,0.1767045110464096
sent_emb_57,1556.0,0.016506663973274188,0.04912071953211404,-0.1694231480360031,-0.017758055124431824,0.01876001898199315,0.0516669331118464,0.1646174937486648,0,780.0,0.02167336788757565,0.04645273980769899,-0.1283114105463028,-0.00933494511991735,0.02433143556118005,0.054963841103017275,0.1646174937486648,776.0,0.011313327564569103,0.05117020575364818,-0.1694231480360031,-0.02297796122729775,0.01117575494572515,0.04632232431322335,0.1531182825565338
sent_emb_58,1556.0,0.028229561375612822,0.04242518723531975,-0.1101687029004097,-0.00075578395626505,0.0282153310254216,0.05849295388907193,0.1473540812730789,0,780.0,0.03552748092621091,0.04210152156877936,-0.1101687029004097,0.005627268808893825,0.035716548562049796,0.06659270450472826,0.1473540812730789,776.0,0.020894023683001337,0.04149982856947718,-0.1089929342269897,-0.0080088467802852,0.020356333814561298,0.04760836716741315,0.142970323562622
sent_emb_59,1556.0,0.011220755239263512,0.046375941580449144,-0.1571676582098007,-0.018352977931499426,0.01214241981506345,0.043631383217871175,0.1436587274074554,0,780.0,0.01774483884679423,0.04492066602456224,-0.1287845075130462,-0.01259681582450865,0.0181526839733123,0.049786333926022025,0.1362537741661071,776.0,0.004663042334786757,0.046916449048802066,-0.1571676582098007,-0.025679364334791874,0.00603342405520375,0.03840376064181325,0.1436587274074554
sent_emb_60,1556.0,-0.004856970411766527,0.04793811924502095,-0.1608354598283767,-0.03764021582901472,-0.00326920079533005,0.027781408745795426,0.1738396883010864,0,780.0,0.0037182280961506153,0.047879782935423394,-0.1583971977233886,-0.026146056596189723,0.00709093571640545,0.0355891790241003,0.1501391381025314,776.0,-0.013476370973848191,0.04645695492025569,-0.1608354598283767,-0.04475214984267947,-0.01424753526225685,0.016717237886041375,0.1738396883010864
sent_emb_61,1556.0,-0.016992207546476595,0.04843513262012073,-0.1676945388317108,-0.05103441700339315,-0.01717863790690895,0.0146797751076519,0.151044026017189,0,780.0,-0.017520093611257167,0.04789330439383612,-0.1676945388317108,-0.05120491236448285,-0.01728087384253735,0.01398479565978045,0.151044026017189,776.0,-0.016461600419506433,0.048998873485315314,-0.1507484316825866,-0.0506109846755862,-0.017080724239349303,0.015778905246406752,0.1443945467472076
sent_emb_62,1556.0,0.004691959189560036,0.04086450665812583,-0.1380506604909896,-0.022799468599259798,0.0051261079497635,0.03190510440617795,0.1347253024578094,0,780.0,0.006300754276423663,0.03969071986108424,-0.1083762794733047,-0.02185505814850325,0.0055415260139852,0.03182211238890882,0.1347253024578094,776.0,0.003074871344516701,0.041974778648314885,-0.1380506604909896,-0.0248809740878641,0.0047335338313132,0.0320131052285432,0.1266394555568695
sent_emb_63,1556.0,-0.017519963477752736,0.03821668451756939,-0.1504918336868286,-0.043025379069149425,-0.017765831202268552,0.006423605023883275,0.1178556233644485,0,780.0,-0.02308869611508083,0.03714229807888055,-0.1504918336868286,-0.0471826614812016,-0.0225638030096888,0.00081518576189405,0.1032808050513267,776.0,-0.011922526033015739,0.03848635441128051,-0.1102264449000358,-0.03938314225524658,-0.01247389707714315,0.01230508834123605,0.1178556233644485
sent_emb_64,1556.0,0.000524602643763103,0.043860391608050046,-0.1445723176002502,-0.0295444196090102,0.0005889025924261,0.030459720175713276,0.166333869099617,0,780.0,0.003329061852222224,0.0427433837092241,-0.1445723176002502,-0.024953510612249298,0.0032716101268306,0.031231872271746376,0.1445985287427902,776.0,-0.002294312539997354,0.04480602983211729,-0.1205255985260009,-0.032900481484830324,-0.00525819929316635,0.028726677410304526,0.166333869099617
sent_emb_65,1556.0,-0.029405778038476795,0.050444278847742455,-0.2127346247434616,-0.06366483308374878,-0.02767791692167515,0.004861720721237349,0.1248375326395034,0,780.0,-0.02468775803387799,0.04893821431309084,-0.1703346818685531,-0.059734411537647206,-0.02382714767009015,0.008841952541843025,0.1095783188939094,776.0,-0.03414811773382096,0.05151150841465062,-0.2127346247434616,-0.0685501545667648,-0.032898509874939905,0.0013252343924249998,0.1248375326395034
sent_emb_66,1556.0,-0.012646057397736674,0.043681850763235545,-0.1750098317861557,-0.04098286852240555,-0.01209466857835645,0.016667319461703224,0.1271707713603973,0,780.0,-0.011555487510364996,0.04412729401613032,-0.1533573120832443,-0.0408954871818423,-0.0112201939336955,0.018760018981993178,0.1271707713603973,776.0,-0.013742248779373158,0.04323019875320424,-0.1750098317861557,-0.04122601635754105,-0.01288926322013135,0.01293266681022935,0.1125302985310554
sent_emb_67,1556.0,0.017459129841601223,0.04363125432289895,-0.1344125270843505,-0.009621306322514924,0.01898747775703665,0.04520359262824052,0.1584731042385101,0,780.0,0.016405449549925726,0.043315316003384445,-0.1229136139154434,-0.010150444693863375,0.01784275285899635,0.04386453796178095,0.1584731042385101,776.0,0.018518241474986395,0.043948989591657515,-0.1344125270843505,-0.009187527000904,0.019911420531570898,0.04695180337876077,0.1527429223060608
sent_emb_68,1556.0,-0.003119000959044692,0.05040196254845484,-0.1998832821846008,-0.037481652572751024,-0.004469412378966749,0.03102499572560185,0.1867721229791641,0,780.0,0.0013750641450618213,0.04904636662993206,-0.1411926448345184,-0.0305435638874769,-0.00071285408921535,0.035595132037997225,0.1867721229791641,776.0,-0.007636231347192992,0.05136520845560841,-0.1998832821846008,-0.04380435682833192,-0.009554457850754199,0.026280488353222525,0.177390456199646
sent_emb_69,1556.0,0.04607971369319166,0.051333485432839734,-0.1477280855178833,0.011657583992928225,0.049220824614167144,0.0832832660526037,0.1830089092254638,0,780.0,0.05087144579667481,0.05086644010834832,-0.1477280855178833,0.0169110507704317,0.05259271338582035,0.08701140433549875,0.1830089092254638,776.0,0.041263281939690526,0.05138256969488052,-0.136078730225563,0.007508693728595925,0.0455870497971773,0.0778684504330158,0.1799901723861694
sent_emb_70,1556.0,0.004590319488698556,0.05034820145367147,-0.165343776345253,-0.028827089816331825,0.004613157128915151,0.040468783117830726,0.1480864286422729,0,780.0,0.010234145596437785,0.05005017852578598,-0.165343776345253,-0.022355897352099398,0.0098160626366734,0.04504907503724095,0.1480864286422729,776.0,-0.0010825985061939665,0.050040043298596286,-0.1329094916582107,-0.036156709305941996,-0.0014134398079477,0.034333075396716574,0.142887458205223
sent_emb_71,1556.0,-0.004451621556605471,0.039293806580230364,-0.1271307915449142,-0.03054648218676445,-0.00375261774752285,0.021914067678153473,0.1283313632011413,0,780.0,-0.008841303687208538,0.03875416858443771,-0.1271307915449142,-0.03489036299288267,-0.00738230580464,0.018302477896213448,0.1141519919037818,776.0,-3.931219852507042e-05,0.03936296876910214,-0.108273945748806,-0.025760855525732,0.0004896293394267,0.0267106569372117,0.1283313632011413
sent_emb_72,1556.0,0.011468036732107651,0.044619763586257924,-0.1273000687360763,-0.018264315556734776,0.010934734251350098,0.0416774014011025,0.1658320128917694,0,780.0,0.009110683333561511,0.04242330604940081,-0.1227650344371795,-0.01959154056385155,0.008795551024377301,0.03812226932495827,0.1335808485746383,776.0,0.013837541436831864,0.046631005201881626,-0.1273000687360763,-0.01757199782878155,0.0137084065936505,0.0473849633708596,0.1658320128917694
sent_emb_73,1556.0,0.01705037816897147,0.0460736369656636,-0.1331665515899658,-0.01486411434598265,0.01835962291806935,0.048942200839519424,0.1852467805147171,0,780.0,0.016612267554741347,0.04701616212226258,-0.1227770298719406,-0.0165212689898908,0.018092232756316648,0.049239036627113805,0.1345227360725402,776.0,0.0174907470853368,0.045132465184339984,-0.1331665515899658,-0.01382251712493595,0.0186872901394963,0.04864412546157835,0.1852467805147171
sent_emb_74,1556.0,-0.006111009632866545,0.04432617906960022,-0.1564357280731201,-0.035881926305592025,-0.00531604490242895,0.023372111842036226,0.1334107369184494,0,780.0,-0.003881893559821779,0.04304166160655258,-0.1467588990926742,-0.032393828034400926,-0.0043898625299334006,0.026784493587911073,0.1267752051353454,776.0,-0.008351615994947626,0.04549859694963567,-0.1564357280731201,-0.038481649942696025,-0.00639310036785895,0.021127020008862,0.1334107369184494
sent_emb_75,1556.0,0.02201510120141349,0.04591216047254384,-0.1555643081665039,-0.007667142082937,0.022000800818204852,0.054408569820225176,0.156382605433464,0,780.0,0.021310937021142944,0.044202294188851035,-0.1169867739081382,-0.006771236425265625,0.0202196696773171,0.0502512184903025,0.1432434171438217,776.0,0.02272289509395347,0.047587021947333615,-0.1555643081665039,-0.008594350190833175,0.0239849621430039,0.05615978874266145,0.156382605433464
